"OrgID"||"OrgName"||"FranID"||"FranchiseeName"||"StoreID"||"StoreName"||"StartDate"||"EndDate"
"10227"||"Company 10227"||"2269"||"Devan Christophers"||"100004"||"100004 - La Follette"||"20241112"||"21001231"
"10227"||"Company 10227"||"2269"||"Devan Christophers"||"101756"||"101756 - School"||"20240101"||"21001231"
"10227"||"Company 10227"||"2269"||"Devan Christophers"||"101748"||"101748 - Coolidge"||"20160901"||"21001231"
"10227"||"Company 10227"||"2610"||"Oberon Fuller"||"101731"||"101731 - Trailsway"||"20240101"||"21001231"
"10227"||"Company 10227"||"2269"||"Devan Christophers"||"102037"||"102037 - Manley"||"20160901"||"21001231"
"10227"||"Company 10227"||"2610"||"Oberon Fuller"||"101896"||"101896 - Atwood"||"20090301"||"21001231"
"10227"||"Company 10227"||"2269"||"Devan Christophers"||"101869"||"101869 - Ridge Oak"||"20100915"||"21001231"
"10227"||"Company 10227"||"2610"||"Oberon Fuller"||"101857"||"101857 - Golf View"||"20051001"||"21001231"
"10227"||"Company 10227"||"2610"||"Oberon Fuller"||"101809"||"101809 - Trailsway"||"20240101"||"21001231"
"10227"||"Company 10227"||"2269"||"Devan Christophers"||"102108"||"102108 - Springview"||"20160901"||"21001231"
"10227"||"Company 10227"||"2610"||"Oberon Fuller"||"102092"||"102092 - Pawling"||"20240101"||"21001231"
"10227"||"Company 10227"||"2610"||"Oberon Fuller"||"102071"||"102071 - Maryland"||"20160901"||"21001231"
"10227"||"Company 10227"||"2269"||"Devan Christophers"||"-90000061"||"Management Site"||"19000101"||"21001231"
"10227"||"Company 10227"||"2610"||"Oberon Fuller"||"-90000584"||"Management Site"||"19000101"||"21001231"
"10227"||"Company 10227"||"2269"||"Devan Christophers"||"-90000936"||"Management Site"||"19000101"||"21001231"
"10228"||"Company 10228"||"2310"||"Brett Yukhnini"||"100019"||"100019 - Wayridge"||"20180802"||"21001231"
"10228"||"Company 10228"||"2310"||"Brett Yukhnini"||"101025"||"101025 - Ramsey"||"20011228"||"21001231"
"10228"||"Company 10228"||"2310"||"Brett Yukhnini"||"100860"||"100860 - Hollow Ridge"||"20060127"||"21001231"
"10228"||"Company 10228"||"2310"||"Brett Yukhnini"||"-90001076"||"Management Site"||"19000101"||"21001231"
"10228"||"Company 10228"||"2310"||"Brett Yukhnini"||"-90001075"||"Management Site"||"19000101"||"21001231"
"10228"||"Company 10228"||"2310"||"Brett Yukhnini"||"-90001074"||"Management Site"||"19000101"||"21001231"
"10228"||"Company 10228"||"2310"||"Brett Yukhnini"||"-90001073"||"Management Site"||"19000101"||"21001231"
"10228"||"Company 10228"||"2310"||"Brett Yukhnini"||"-90001072"||"Management Site"||"19000101"||"21001231"
"10228"||"Company 10228"||"2310"||"Brett Yukhnini"||"-90001071"||"Management Site"||"19000101"||"21001231"
"10228"||"Company 10228"||"2310"||"Brett Yukhnini"||"-90000414"||"Management Site"||"19000101"||"21001231"
"10228"||"Company 10228"||"2310"||"Brett Yukhnini"||"104678"||"104678 - Hallows"||"20140401"||"21001231"
"10228"||"Company 10228"||"2310"||"Brett Yukhnini"||"104578"||"104578 - Loftsgordon"||"19961227"||"21001231"
"10229"||"Company 10229"||"2671"||"Anselma Glancey"||"100739"||"100739 - Toban"||"20211111"||"21001231"
"10229"||"Company 10229"||"2671"||"Anselma Glancey"||"100995"||"100995 - Debra"||"20180803"||"21001231"
"10229"||"Company 10229"||"2671"||"Anselma Glancey"||"101445"||"101445 - Twin Pines"||"20180803"||"21001231"
"10229"||"Company 10229"||"2271"||"Lu O'Kenny"||"100410"||"100410 - Mitchell"||"20180803"||"21001231"
"10229"||"Company 10229"||"2271"||"Lu O'Kenny"||"100321"||"100321 - International"||"20180803"||"21001231"
"10229"||"Company 10229"||"2671"||"Anselma Glancey"||"100320"||"100320 - Moland"||"20211111"||"21001231"
"10229"||"Company 10229"||"2516"||"Loella Riccardini"||"100358"||"100358 - Mcbride"||"20231101"||"21001231"
"10229"||"Company 10229"||"2271"||"Lu O'Kenny"||"-90000475"||"Management Site"||"19000101"||"21001231"
"10229"||"Company 10229"||"2671"||"Anselma Glancey"||"-90000134"||"Management Site"||"19000101"||"21001231"
"10229"||"Company 10229"||"2271"||"Lu O'Kenny"||"102136"||"102136 - 5th"||"20180803"||"21001231"
"10229"||"Company 10229"||"2271"||"Lu O'Kenny"||"102208"||"102208 - Mcguire"||"20180803"||"21001231"
"10230"||"Company 10230"||"2151"||"Laurent Jedras"||"100532"||"100532 - Linden"||"20170301"||"20241031"
"10230"||"Company 10230"||"2151"||"Laurent Jedras"||"101930"||"101930 - Mallard"||"20170301"||"20241031"
"10230"||"Company 10230"||"2151"||"Laurent Jedras"||"-90000162"||"Management Site"||"19000101"||"21001231"
"10231"||"Company 10231"||"2344"||"Meara Fasset"||"-90001154"||"Management Site"||"19000101"||"21001231"
"10231"||"Company 10231"||"2344"||"Meara Fasset"||"-90000964"||"Management Site"||"19000101"||"21001231"
"10231"||"Company 10231"||"2344"||"Meara Fasset"||"-90000566"||"Management Site"||"19000101"||"21001231"
"10231"||"Company 10231"||"2344"||"Meara Fasset"||"103287"||"103287 - Eastlawn"||"20020330"||"21001231"
"10231"||"Company 10231"||"2344"||"Meara Fasset"||"103028"||"103028 - Moulton"||"20020330"||"21001231"
"10231"||"Company 10231"||"2344"||"Meara Fasset"||"103178"||"103178 - Glendale"||"20020330"||"21001231"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"100921"||"100921 - Meadow Vale"||"20200401"||"21001231"
"10232"||"Company 10232"||"2025"||"Berri Moggan"||"101319"||"101319 - Cambridge"||"19991217"||"20241214"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"101319"||"101319 - Cambridge"||"20241215"||"21001231"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"101103"||"101103 - Ludington"||"20181215"||"21001231"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"101059"||"101059 - Sommers"||"20170301"||"21001231"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"102613"||"102613 - Commercial"||"20200729"||"21001231"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"102602"||"102602 - Reindahl"||"20190901"||"21001231"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"102569"||"102569 - Green Ridge"||"20210714"||"21001231"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"102530"||"102530 - Lunder"||"20181215"||"21001231"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"102507"||"102507 - Lyons"||"20210714"||"21001231"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"102555"||"102555 - Brown"||"20200401"||"21001231"
"10232"||"Company 10232"||"2025"||"Berri Moggan"||"102382"||"102382 - New Castle"||"19991115"||"20241214"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"102382"||"102382 - New Castle"||"20241215"||"21001231"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"102407"||"102407 - Sullivan"||"20181215"||"21001231"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"102410"||"102410 - Golf Course"||"20210714"||"21001231"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"102470"||"102470 - Westport"||"20190901"||"21001231"
"10232"||"Company 10232"||"2025"||"Berri Moggan"||"102478"||"102478 - Dottie"||"19980301"||"20241214"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"102478"||"102478 - Dottie"||"20241215"||"21001231"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"102441"||"102441 - Iowa"||"20200401"||"21001231"
"10232"||"Company 10232"||"2025"||"Berri Moggan"||"102440"||"102440 - Mayer"||"19921120"||"20241214"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"102440"||"102440 - Mayer"||"20241215"||"21001231"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"-90000947"||"Management Site"||"19000101"||"21001231"
"10232"||"Company 10232"||"2025"||"Berri Moggan"||"-90000946"||"Management Site"||"19000101"||"21001231"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"-90000945"||"Management Site"||"19000101"||"21001231"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"-90000944"||"Management Site"||"19000101"||"21001231"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"-90000943"||"Management Site"||"19000101"||"21001231"
"10232"||"Company 10232"||"2025"||"Berri Moggan"||"-90000942"||"Management Site"||"19000101"||"21001231"
"10232"||"Company 10232"||"2025"||"Berri Moggan"||"-90000941"||"Management Site"||"19000101"||"21001231"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"-90000940"||"Management Site"||"19000101"||"21001231"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"-90000939"||"Management Site"||"19000101"||"21001231"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"-90000938"||"Management Site"||"19000101"||"21001231"
"10232"||"Company 10232"||"2025"||"Berri Moggan"||"-90000937"||"Management Site"||"19000101"||"21001231"
"10232"||"Company 10232"||"2080"||"Joel Thomelin"||"-90000189"||"Management Site"||"19000101"||"21001231"
"10232"||"Company 10232"||"2025"||"Berri Moggan"||"-90000484"||"Management Site"||"19000101"||"21001231"
"10233"||"Company 10233"||"2308"||"Sutherlan Nobes"||"100415"||"100415 - Utah"||"20121019"||"21001231"
"10233"||"Company 10233"||"2308"||"Sutherlan Nobes"||"100278"||"100278 - Shoshone"||"20110527"||"21001231"
"10233"||"Company 10233"||"2308"||"Sutherlan Nobes"||"-90000497"||"Management Site"||"19000101"||"21001231"
"10233"||"Company 10233"||"2695"||"Dell Borton"||"-90000626"||"Management Site"||"19000101"||"21001231"
"10233"||"Company 10233"||"2308"||"Sutherlan Nobes"||"104572"||"104572 - Lindbergh"||"20010920"||"21001231"
"10233"||"Company 10233"||"2308"||"Sutherlan Nobes"||"104593"||"104593 - Loomis"||"19991015"||"21001231"
"10233"||"Company 10233"||"2308"||"Sutherlan Nobes"||"104607"||"104607 - Mifflin"||"20010920"||"21001231"
"10233"||"Company 10233"||"2308"||"Sutherlan Nobes"||"104682"||"104682 - Bluejay"||"20220501"||"21001231"
"10233"||"Company 10233"||"2308"||"Sutherlan Nobes"||"104664"||"104664 - Columbus"||"20010920"||"21001231"
"10233"||"Company 10233"||"2308"||"Sutherlan Nobes"||"104615"||"104615 - Warrior"||"20010920"||"21001231"
"10233"||"Company 10233"||"2695"||"Dell Borton"||"104646"||"104646 - Hoepker"||"20230401"||"21001231"
"10233"||"Company 10233"||"2308"||"Sutherlan Nobes"||"104809"||"104809 - Morrow"||"20220501"||"21001231"
"10233"||"Company 10233"||"2308"||"Sutherlan Nobes"||"104808"||"104808 - Southridge"||"20010920"||"21001231"
"10233"||"Company 10233"||"2308"||"Sutherlan Nobes"||"104713"||"104713 - Magdeline"||"20010920"||"21001231"
"10233"||"Company 10233"||"2308"||"Sutherlan Nobes"||"104749"||"104749 - Bartelt"||"20010920"||"21001231"
"10234"||"Company 10234"||"2246"||"Price O' Liddy"||"100028"||"100028 - Badeau"||"20210819"||"21001231"
"10234"||"Company 10234"||"2246"||"Price O' Liddy"||"101124"||"101124 - Summer Ridge"||"20180208"||"21001231"
"10234"||"Company 10234"||"2246"||"Price O' Liddy"||"101378"||"101378 - Fairview"||"20190115"||"21001231"
"10234"||"Company 10234"||"2246"||"Price O' Liddy"||"100538"||"100538 - Scoville"||"20110501"||"21001231"
"10234"||"Company 10234"||"2246"||"Price O' Liddy"||"100585"||"100585 - International"||"20141219"||"21001231"
"10234"||"Company 10234"||"2246"||"Price O' Liddy"||"100570"||"100570 - Messerschmidt"||"20160901"||"21001231"
"10234"||"Company 10234"||"2246"||"Price O' Liddy"||"104960"||"104960 - Bobwhite"||"20241010"||"21001231"
"10234"||"Company 10234"||"2246"||"Price O' Liddy"||"103819"||"103819 - Barnett"||"20181008"||"21001231"
"10234"||"Company 10234"||"2246"||"Price O' Liddy"||"103845"||"103845 - Springs"||"20180208"||"21001231"
"10234"||"Company 10234"||"2246"||"Price O' Liddy"||"-90000120"||"Management Site"||"19000101"||"21001231"
"10234"||"Company 10234"||"2246"||"Price O' Liddy"||"103787"||"103787 - Manitowish"||"20181008"||"21001231"
"10234"||"Company 10234"||"2246"||"Price O' Liddy"||"103799"||"103799 - Bobwhite"||"20231001"||"21001231"
"10234"||"Company 10234"||"2246"||"Price O' Liddy"||"103802"||"103802 - Sunbrook"||"20231001"||"21001231"
"10235"||"Company 10235"||"2518"||"Ferdy Saint"||"-90000285"||"Management Site"||"19000101"||"21001231"
"10235"||"Company 10235"||"2518"||"Ferdy Saint"||"104729"||"104729 - Hintze"||"20210201"||"21001231"
"10235"||"Company 10235"||"2518"||"Ferdy Saint"||"104806"||"104806 - Bunting"||"20210201"||"21001231"
"10235"||"Company 10235"||"2518"||"Ferdy Saint"||"104788"||"104788 - Ridge Oak"||"20210201"||"21001231"
"10235"||"Company 10235"||"2518"||"Ferdy Saint"||"104784"||"104784 - 2nd"||"20210201"||"21001231"
"10235"||"Company 10235"||"2518"||"Ferdy Saint"||"104674"||"104674 - Gulseth"||"20210201"||"21001231"
"10235"||"Company 10235"||"2518"||"Ferdy Saint"||"104652"||"104652 - Cambridge"||"20210201"||"21001231"
"10236"||"Company 10236"||"2178"||"Tina Calcut"||"104496"||"104496 - Marquette"||"20170101"||"21001231"
"10236"||"Company 10236"||"2085"||"Ulrick Rust"||"104502"||"104502 - Maple Wood"||"20170101"||"21001231"
"10236"||"Company 10236"||"2178"||"Tina Calcut"||"104494"||"104494 - Erie"||"20170101"||"21001231"
"10236"||"Company 10236"||"2085"||"Ulrick Rust"||"104506"||"104506 - Golf View"||"20170101"||"21001231"
"10236"||"Company 10236"||"2085"||"Ulrick Rust"||"104510"||"104510 - Northfield"||"20170101"||"21001231"
"10236"||"Company 10236"||"2178"||"Tina Calcut"||"104509"||"104509 - Fallview"||"20170101"||"21001231"
"10236"||"Company 10236"||"2178"||"Tina Calcut"||"-90000521"||"Management Site"||"19000101"||"21001231"
"10236"||"Company 10236"||"2085"||"Ulrick Rust"||"-90000094"||"Management Site"||"19000101"||"21001231"
"10237"||"Company 10237"||"2171"||"Jaime Teodoro"||"100540"||"100540 - Union"||"20231115"||"21001231"
"10237"||"Company 10237"||"2171"||"Jaime Teodoro"||"100470"||"100470 - Eastwood"||"20210501"||"21001231"
"10237"||"Company 10237"||"2171"||"Jaime Teodoro"||"101287"||"101287 - Hintze"||"20210501"||"21001231"
"10237"||"Company 10237"||"2171"||"Jaime Teodoro"||"100087"||"100087 - Cody"||"20230301"||"21001231"
"10237"||"Company 10237"||"2171"||"Jaime Teodoro"||"100256"||"100256 - Lukken"||"20231115"||"21001231"
"10237"||"Company 10237"||"2171"||"Jaime Teodoro"||"-90000268"||"Management Site"||"19000101"||"21001231"
"10237"||"Company 10237"||"2171"||"Jaime Teodoro"||"103861"||"103861 - Vidon"||"20230301"||"21001231"
"10237"||"Company 10237"||"2171"||"Jaime Teodoro"||"103818"||"103818 - Cardinal"||"20210501"||"21001231"
"10238"||"Company 10238"||"2155"||"Fidelio Couchman"||"100670"||"100670 - Northridge"||"20230601"||"21001231"
"10238"||"Company 10238"||"2155"||"Fidelio Couchman"||"101008"||"101008 - Lighthouse Bay"||"20230601"||"21001231"
"10238"||"Company 10238"||"2155"||"Fidelio Couchman"||"104246"||"104246 - Superior"||"20230601"||"21001231"
"10238"||"Company 10238"||"2155"||"Fidelio Couchman"||"-90000629"||"Management Site"||"19000101"||"21001231"
"10239"||"Company 10239"||"2094"||"Andreas Feore"||"104180"||"104180 - Helena"||"20240601"||"21001231"
"10239"||"Company 10239"||"2094"||"Andreas Feore"||"104101"||"104101 - Pierstorff"||"20240601"||"21001231"
"10240"||"Company 10240"||"2574"||"Port Harlett"||"100595"||"100595 - Golden Leaf"||"20190101"||"21001231"
"10240"||"Company 10240"||"2574"||"Port Harlett"||"-90000667"||"Management Site"||"19000101"||"21001231"
"10240"||"Company 10240"||"2574"||"Port Harlett"||"-90000666"||"Management Site"||"19000101"||"21001231"
"10240"||"Company 10240"||"2574"||"Port Harlett"||"-90000665"||"Management Site"||"19000101"||"21001231"
"10240"||"Company 10240"||"2574"||"Port Harlett"||"-90001127"||"Management Site"||"19000101"||"21001231"
"10240"||"Company 10240"||"2574"||"Port Harlett"||"-90000243"||"Management Site"||"19000101"||"21001231"
"10241"||"Company 10241"||"2334"||"Alphonso Ouslem"||"101291"||"101291 - Messerschmidt"||"20021101"||"21001231"
"10241"||"Company 10241"||"2384"||"Nedi Stearley"||"101323"||"101323 - Ridgeview"||"20131101"||"21001231"
"10241"||"Company 10241"||"2384"||"Nedi Stearley"||"-90000076"||"Management Site"||"19000101"||"21001231"
"10241"||"Company 10241"||"2334"||"Alphonso Ouslem"||"-90000513"||"Management Site"||"19000101"||"21001231"
"10241"||"Company 10241"||"2334"||"Alphonso Ouslem"||"103698"||"103698 - Manitowish"||"19990601"||"21001231"
"10241"||"Company 10241"||"2334"||"Alphonso Ouslem"||"103606"||"103606 - Barnett"||"19990709"||"21001231"
"10242"||"Company 10242"||"2596"||"Corenda Kerwin"||"101310"||"101310 - Sugar"||"20180501"||"21001231"
"10242"||"Company 10242"||"2596"||"Corenda Kerwin"||"101224"||"101224 - Randy"||"20190401"||"21001231"
"10242"||"Company 10242"||"2596"||"Corenda Kerwin"||"100686"||"100686 - Sage"||"20201230"||"21001231"
"10242"||"Company 10242"||"2596"||"Corenda Kerwin"||"100961"||"100961 - Lerdahl"||"20201230"||"21001231"
"10242"||"Company 10242"||"2596"||"Corenda Kerwin"||"100750"||"100750 - Elmside"||"20180501"||"21001231"
"10242"||"Company 10242"||"2596"||"Corenda Kerwin"||"100424"||"100424 - Ohio"||"20170301"||"21001231"
"10242"||"Company 10242"||"2596"||"Corenda Kerwin"||"100070"||"100070 - Glendale"||"20241219"||"21001231"
"10242"||"Company 10242"||"2596"||"Corenda Kerwin"||"100111"||"100111 - Hanson"||"20241205"||"21001231"
"10242"||"Company 10242"||"2596"||"Corenda Kerwin"||"101948"||"101948 - Village"||"20201230"||"21001231"
"10242"||"Company 10242"||"2596"||"Corenda Kerwin"||"101960"||"101960 - Hoard"||"20141001"||"21001231"
"10242"||"Company 10242"||"2596"||"Corenda Kerwin"||"-90000151"||"Management Site"||"19000101"||"21001231"
"10242"||"Company 10242"||"2596"||"Corenda Kerwin"||"104961"||"104961 - Schurz"||"20230216"||"21001231"
"10243"||"Company 10243"||"2542"||"Wilfrid Chancellor"||"100918"||"100918 - Anhalt"||"20181025"||"21001231"
"10243"||"Company 10243"||"2542"||"Wilfrid Chancellor"||"100916"||"100916 - Bellgrove"||"20211101"||"21001231"
"10243"||"Company 10243"||"2542"||"Wilfrid Chancellor"||"-90000095"||"Management Site"||"19000101"||"21001231"
"10243"||"Company 10243"||"2542"||"Wilfrid Chancellor"||"-90000691"||"Management Site"||"19000101"||"21001231"
"10243"||"Company 10243"||"2542"||"Wilfrid Chancellor"||"-90000690"||"Management Site"||"19000101"||"21001231"
"10243"||"Company 10243"||"2542"||"Wilfrid Chancellor"||"-90000689"||"Management Site"||"19000101"||"21001231"
"10243"||"Company 10243"||"2542"||"Wilfrid Chancellor"||"102214"||"102214 - Northland"||"20111115"||"21001231"
"10243"||"Company 10243"||"2542"||"Wilfrid Chancellor"||"102194"||"102194 - Sutherland"||"20240318"||"21001231"
"10243"||"Company 10243"||"2542"||"Wilfrid Chancellor"||"102166"||"102166 - Comanche"||"20100301"||"21001231"
"10243"||"Company 10243"||"2542"||"Wilfrid Chancellor"||"102149"||"102149 - Iowa"||"20240318"||"21001231"
"10243"||"Company 10243"||"2542"||"Wilfrid Chancellor"||"102230"||"102230 - Weeping Birch"||"20181025"||"21001231"
"10243"||"Company 10243"||"2542"||"Wilfrid Chancellor"||"102237"||"102237 - Almo"||"20211101"||"21001231"
"10243"||"Company 10243"||"2542"||"Wilfrid Chancellor"||"102234"||"102234 - Twin Pines"||"20170316"||"21001231"
"10244"||"Company 10244"||"2179"||"Percival Winchester"||"100745"||"100745 - Cordelia"||"20120111"||"21001231"
"10244"||"Company 10244"||"2179"||"Percival Winchester"||"100693"||"100693 - Northland"||"20080601"||"21001231"
"10244"||"Company 10244"||"2179"||"Percival Winchester"||"101447"||"101447 - Miller"||"20170720"||"21001231"
"10244"||"Company 10244"||"2179"||"Percival Winchester"||"100088"||"100088 - Jenifer"||"20141016"||"21001231"
"10244"||"Company 10244"||"2179"||"Percival Winchester"||"100386"||"100386 - School"||"20101029"||"21001231"
"10244"||"Company 10244"||"2179"||"Percival Winchester"||"101673"||"101673 - Tennessee"||"20170720"||"21001231"
"10244"||"Company 10244"||"2179"||"Percival Winchester"||"101599"||"101599 - Pawling"||"20170714"||"21001231"
"10244"||"Company 10244"||"2179"||"Percival Winchester"||"103349"||"103349 - Talmadge"||"20170720"||"21001231"
"10244"||"Company 10244"||"2179"||"Percival Winchester"||"103343"||"103343 - Evergreen"||"20170720"||"21001231"
"10244"||"Company 10244"||"2179"||"Percival Winchester"||"103332"||"103332 - Miller"||"20040616"||"21001231"
"10244"||"Company 10244"||"2179"||"Percival Winchester"||"103336"||"103336 - Dapin"||"20170720"||"21001231"
"10244"||"Company 10244"||"2179"||"Percival Winchester"||"103323"||"103323 - Sycamore"||"20100301"||"21001231"
"10244"||"Company 10244"||"2179"||"Percival Winchester"||"103320"||"103320 - Crest Line"||"20131216"||"21001231"
"10244"||"Company 10244"||"2179"||"Percival Winchester"||"103326"||"103326 - Cardinal"||"20170720"||"21001231"
"10244"||"Company 10244"||"2179"||"Percival Winchester"||"103330"||"103330 - Jenna"||"20000619"||"21001231"
"10244"||"Company 10244"||"2179"||"Percival Winchester"||"-90000439"||"Management Site"||"19000101"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"100427"||"100427 - Dayton"||"20211231"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"100100"||"100100 - Messerschmidt"||"20210614"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"101351"||"101351 - Division"||"20181101"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"101389"||"101389 - Arapahoe"||"20170301"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"101374"||"101374 - Carberry"||"20180405"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"101220"||"101220 - Bobwhite"||"20180405"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"101100"||"101100 - Bowman"||"20211231"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"100719"||"100719 - Kings"||"20211231"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"100709"||"100709 - New Castle"||"20181101"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"100562"||"100562 - Ridgeview"||"20181101"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"100554"||"100554 - Dwight"||"20211231"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"100807"||"100807 - Dorton"||"20181101"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"100882"||"100882 - Kinsman"||"20180405"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"100964"||"100964 - Meadow Ridge"||"20150822"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"-90000146"||"Management Site"||"19000101"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"103282"||"103282 - Division"||"20150822"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"103275"||"103275 - Pleasure"||"20211231"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"103273"||"103273 - Holmberg"||"20181101"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"103266"||"103266 - Corben"||"20211231"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"103269"||"103269 - Barby"||"20170301"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"103260"||"103260 - Everett"||"20211231"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"103257"||"103257 - Dwight"||"20181101"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"103233"||"103233 - Mockingbird"||"20211231"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"103232"||"103232 - Ronald Regan"||"20180405"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"103253"||"103253 - Sunbrook"||"20160526"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"103250"||"103250 - Fulton"||"20211231"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"103249"||"103249 - Straubel"||"20150822"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"103154"||"103154 - Moulton"||"20160526"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"103205"||"103205 - Old Gate"||"20211231"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"103192"||"103192 - Summerview"||"20211231"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"103214"||"103214 - Dakota"||"20211231"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"103207"||"103207 - American Ash"||"20211231"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"103143"||"103143 - Briar Crest"||"20181101"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"103142"||"103142 - Amoth"||"20181101"||"21001231"
"10245"||"Company 10245"||"2323"||"Kippy Fellows"||"103137"||"103137 - 2nd"||"20211231"||"21001231"
"10246"||"Company 10246"||"2415"||"Karolina Nodin"||"101252"||"101252 - Elka"||"20170101"||"21001231"
"10246"||"Company 10246"||"2415"||"Karolina Nodin"||"101383"||"101383 - 6th"||"20230112"||"21001231"
"10246"||"Company 10246"||"2415"||"Karolina Nodin"||"100173"||"100173 - Lillian"||"20230112"||"21001231"
"10246"||"Company 10246"||"2415"||"Karolina Nodin"||"102976"||"102976 - Sundown"||"20220815"||"21001231"
"10246"||"Company 10246"||"2415"||"Karolina Nodin"||"102978"||"102978 - Ruskin"||"20160420"||"21001231"
"10246"||"Company 10246"||"2415"||"Karolina Nodin"||"102973"||"102973 - Di Loreto"||"20160420"||"21001231"
"10246"||"Company 10246"||"2415"||"Karolina Nodin"||"102792"||"102792 - Monterey"||"20220815"||"21001231"
"10246"||"Company 10246"||"2415"||"Karolina Nodin"||"-90000175"||"Management Site"||"19000101"||"21001231"
"10247"||"Company 10247"||"2099"||"Willyt Beazley"||"101118"||"101118 - Valley Edge"||"20010404"||"21001231"
"10247"||"Company 10247"||"2099"||"Willyt Beazley"||"100879"||"100879 - Lukken"||"20021007"||"21001231"
"10247"||"Company 10247"||"2099"||"Willyt Beazley"||"100487"||"100487 - Schmedeman"||"20090324"||"21001231"
"10247"||"Company 10247"||"2099"||"Willyt Beazley"||"100615"||"100615 - Warbler"||"20071128"||"21001231"
"10247"||"Company 10247"||"2099"||"Willyt Beazley"||"-90000361"||"Management Site"||"19000101"||"21001231"
"10247"||"Company 10247"||"2099"||"Willyt Beazley"||"104823"||"104823 - Bluestem"||"20000412"||"21001231"
"10247"||"Company 10247"||"2099"||"Willyt Beazley"||"104838"||"104838 - Oakridge"||"19770701"||"21001231"
"10247"||"Company 10247"||"2099"||"Willyt Beazley"||"104830"||"104830 - Bonner"||"19881207"||"21001231"
"10247"||"Company 10247"||"2099"||"Willyt Beazley"||"104827"||"104827 - Montana"||"19901017"||"21001231"
"10247"||"Company 10247"||"2099"||"Willyt Beazley"||"102340"||"102340 - Mitchell"||"19951025"||"21001231"
